dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,19.702798,4.537229,16.144463,4.377043,2.149814,-0.067251,0.005081
0.020000,19.791156,4.538021,16.232824,4.418053,2.050481,-4.966633,0.012965
0.020000,19.880096,4.539554,16.321778,4.447687,1.481675,-28.440286,0.021625
0.020000,19.969414,4.541901,16.411127,4.467421,0.986740,-24.746761,0.031032
0.020000,20.059081,4.545134,16.500852,4.486285,0.943185,-2.177773,0.041168
0.020000,20.149068,4.549325,16.590936,4.504204,0.895942,-2.362113,0.052017
0.020000,20.239339,4.554542,16.681358,4.521095,0.844530,-2.570620,0.063558
0.020000,20.329857,4.560854,16.772096,4.536865,0.788505,-2.801278,0.075772
0.020000,20.415598,4.567877,16.858124,4.301399,-11.773277,-628.089062,0.086120
0.020000,20.483862,4.573488,16.926619,3.424758,-43.832045,-1602.938430,0.078199
0.020000,20.553399,4.578704,16.996350,3.486578,3.091002,2346.152356,0.071815
0.020000,20.624162,4.583612,17.067284,3.546662,3.004208,-4.339685,0.066935
0.020000,20.696111,4.588303,17.139386,3.605111,2.922445,-4.088134,0.063528
0.020000,20.769210,4.592872,17.212627,3.662047,2.846765,-3.784007,0.061566
0.020000,20.843423,4.597418,17.286979,3.717600,2.777650,-3.455759,0.061022
0.020000,20.918719,4.602042,17.362417,3.771905,2.715287,-3.118154,0.061874
0.020000,20.995070,4.606849,17.438919,3.825095,2.659463,-2.791214,0.064101
0.020000,21.072448,4.611947,17.516464,3.877288,2.609648,-2.490716,0.067683
0.020000,21.150827,4.617445,17.595036,3.928588,2.565041,-2.230380,0.072604
0.020000,21.230181,4.623458,17.674618,3.979082,2.524668,-2.018662,0.078850
0.020000,21.310483,4.630100,17.755194,4.028824,2.487093,-1.878725,0.086405
0.020000,21.391704,4.637489,17.836751,4.077842,2.450924,-1.808473,0.095256
0.020000,21.473813,4.645746,17.919274,4.126130,2.414375,-1.827428,0.105389
0.020000,21.556772,4.654993,18.002747,4.173640,2.375505,-1.943487,0.116791
0.020000,21.640540,4.665350,18.087152,4.220284,2.332216,-2.164467,0.129444
0.020000,21.725067,4.676943,18.172471,4.265929,2.282274,-2.497115,0.143330
0.020000,21.810297,4.689893,18.258679,4.310394,2.223210,-2.953196,0.158426
0.020000,21.896162,4.704322,18.345748,4.353448,2.152727,-3.524117,0.174707
0.020000,21.982585,4.720347,18.433644,4.394816,2.068373,-4.217718,0.192141
0.020000,22.069477,4.738082,18.522327,4.434173,1.967874,-5.024966,0.210689
0.020000,22.156737,4.757634,18.611751,4.471158,1.849224,-5.932484,0.230308
0.020000,22.244249,4.779101,18.701858,4.505371,1.710676,-6.927411,0.250945
0.020000,22.331889,4.802573,18.792586,4.536393,1.551111,-7.978227,0.272540
0.020000,22.419515,4.828123,18.883862,4.563789,1.369764,-9.067364,0.295026
0.020000,22.506979,4.855815,18.975604,4.587127,1.166897,-10.143342,0.318325
0.020000,22.594120,4.885691,19.067724,4.605999,0.943600,-11.164859,0.342355
0.020000,22.680770,4.917778,19.160124,4.620016,0.700882,-12.135922,0.367023
0.020000,22.766757,4.952081,19.252702,4.628868,0.442598,-12.914158,0.392234
0.020000,22.851907,4.988588,19.345347,4.632282,0.170701,-13.594882,0.417884
