dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.111526,3.619069,12.497732,4.533587,-0.057688,-0.424919,0.027581
0.020000,16.202121,3.622022,12.588375,4.532160,-0.071344,-0.682819,0.037575
0.020000,16.292649,3.625877,12.678985,4.530496,-0.083201,-0.592807,0.047538
0.020000,16.383097,3.630630,12.769558,4.528643,-0.092650,-0.472466,0.057465
0.020000,16.473451,3.636277,12.860088,4.526519,-0.106215,-0.678249,0.067354
0.020000,16.547655,3.641316,12.934463,3.718761,-40.387902,-2014.084377,0.066036
0.020000,16.623399,3.646175,13.010363,3.794992,3.811573,2209.973748,0.062186
0.020000,16.699763,3.650800,13.086867,3.825208,1.510762,-115.040534,0.058904
0.020000,16.776742,3.655231,13.163973,3.855278,1.503497,-0.363245,0.056186
0.020000,16.854328,3.659507,13.241677,3.885224,1.497300,-0.309866,0.054031
0.020000,16.932519,3.663670,13.319979,3.915069,1.492291,-0.250429,0.052436
0.020000,17.011310,3.667761,13.398875,3.944840,1.488506,-0.189241,0.051400
0.020000,17.090697,3.671822,13.478367,3.974560,1.486016,-0.124505,0.050922
0.020000,17.170678,3.675898,13.558452,4.004257,1.484856,-0.058002,0.051002
0.020000,17.251251,3.680033,13.639131,4.033958,1.485042,0.009316,0.051640
0.020000,17.332415,3.684273,13.720405,4.063689,1.486573,0.076511,0.052836
0.020000,17.414166,3.688664,13.802274,4.093478,1.489425,0.142639,0.054591
0.020000,17.496505,3.693256,13.884741,4.123349,1.493560,0.206742,0.056908
0.020000,17.579431,3.698096,13.967808,4.153327,1.498918,0.267908,0.059787
0.020000,17.662941,3.703235,14.051476,4.183436,1.505437,0.325940,0.063232
0.020000,17.747036,3.708726,14.135750,4.213695,1.512952,0.375721,0.067245
0.020000,17.831714,3.714619,14.220633,4.244123,1.521396,0.422231,0.071830
0.020000,17.916972,3.720971,14.306128,4.274735,1.530602,0.460302,0.076989
0.020000,18.002809,3.727837,14.392238,4.305543,1.540393,0.489543,0.082727
0.020000,18.089152,3.735267,14.478901,4.333126,1.379167,-8.061296,0.089042
0.020000,18.175779,3.743297,14.565899,4.349884,0.837876,-27.064556,0.095919
0.020000,18.262526,3.751965,14.653078,4.358976,0.454605,-19.163531,0.103342
0.020000,18.349380,3.761318,14.740434,4.367790,0.440688,-0.695885,0.111307
0.020000,18.436323,3.771406,14.827960,4.376308,0.425918,-0.738512,0.119807
0.020000,18.523337,3.782276,14.915650,4.384510,0.410104,-0.790682,0.128836
0.020000,18.610401,3.793975,15.003497,4.392361,0.392534,-0.878485,0.138389
0.020000,18.697495,3.806549,15.091494,4.399832,0.373546,-0.949427,0.148457
0.020000,18.784593,3.820043,15.179632,4.406875,0.352178,-1.068397,0.159034
0.020000,18.871670,3.834501,15.267901,4.413449,0.328704,-1.173672,0.170110
0.020000,18.958697,3.849964,15.356291,4.419498,0.302413,-1.314585,0.181674
0.020000,19.045643,3.866475,15.444790,4.424962,0.273226,-1.459339,0.193717
0.020000,19.132473,3.884070,15.533385,4.429780,0.240875,-1.617549,0.206226
0.020000,19.219153,3.902788,15.622063,4.433882,0.205101,-1.788676,0.219188
0.020000,19.305643,3.922661,15.710807,4.437196,0.165723,-1.968939,0.232588
0.020000,19.391903,3.943721,15.799600,4.439648,0.122586,-2.156849,0.246409
0.020000,19.477887,3.965996,15.888423,4.441157,0.075481,-2.355239,0.260634
0.020000,19.563551,3.989512,15.977256,4.441651,0.024677,-2.540176,0.275245
0.020000,19.648846,4.014288,16.066077,4.441042,-0.030428,-2.755274,0.290219
0.020000,19.733722,4.040344,16.154862,4.439263,-0.088966,-2.926879,0.305536
0.020000,19.818127,4.067691,16.243587,4.436233,-0.151510,-3.127230,0.321171
0.020000,19.902008,4.096339,16.332224,4.431881,-0.217617,-3.305336,0.337100
0.020000,19.985309,4.126291,16.420747,4.426141,-0.286976,-3.467961,0.353297
0.020000,20.067976,4.157549,16.509126,4.418957,-0.359193,-3.610815,0.369735
0.020000,20.149954,4.190105,16.597332,4.410281,-0.433786,-3.729670,0.386385
0.020000,20.231186,4.223951,16.685333,4.400064,-0.510876,-3.854489,0.403219
0.020000,20.311618,4.259072,16.773099,4.388281,-0.589152,-3.913797,0.420208
0.020000,20.391196,4.295448,16.860597,4.374897,-0.669202,-4.002486,0.437321
