dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.567928,4.786432,10.960000,4.000000,0.000000,0.000000,6.121191
0.020000,14.646942,4.773911,11.040000,4.000000,0.000000,0.000000,6.130878
0.020000,14.726073,4.762159,11.120000,4.000000,0.000000,0.000000,6.140624
0.020000,14.805316,4.751181,11.200000,4.000000,0.000000,0.000000,6.150426
0.020000,14.884663,4.740981,11.280000,4.000000,0.000000,0.000000,6.160278
0.020000,14.964107,4.731566,11.360000,4.000000,0.000000,0.000000,6.170175
0.020000,15.043640,4.722940,11.440000,4.000000,0.000000,0.000000,6.180112
0.020000,15.123255,4.715105,11.520000,4.000000,0.000000,0.000000,6.190086
0.020000,15.202944,4.708066,11.600000,4.000000,0.000000,0.000000,6.200090
0.020000,15.282700,4.701826,11.680000,4.000000,0.000000,0.000000,6.210120
0.020000,15.362515,4.696387,11.760000,4.000000,0.000000,0.000000,6.220171
0.020000,15.442380,4.691751,11.840000,4.000000,0.000000,0.000000,6.230238
0.020000,15.522288,4.687920,11.920000,4.000000,0.000000,0.000000,6.240316
0.020000,15.602231,4.684894,12.000000,4.000000,0.000000,0.000000,6.250401
0.020000,15.682199,4.682675,12.080000,4.000000,0.000000,0.000000,6.260486
0.020000,15.762186,4.681263,12.160000,4.000000,0.000000,0.000000,6.270568
0.020000,15.842184,4.680656,12.240000,4.000000,0.000000,0.000000,6.280642
0.020000,15.922183,4.680856,12.320000,4.000000,0.000000,0.000000,0.007517
0.020000,16.002176,4.681859,12.400000,4.000000,0.000000,0.000000,0.017560
0.020000,16.082156,4.683664,12.480000,4.000000,0.000000,0.000000,0.027581
0.020000,16.162113,4.686270,12.560000,4.000000,0.000000,0.000000,0.037575
0.020000,16.242040,4.689674,12.640000,4.000000,0.000000,0.000000,0.047538
0.020000,16.321930,4.693872,12.720000,4.000000,0.000000,0.000000,0.057465
0.020000,16.401773,4.698862,12.800000,4.000000,0.000000,0.000000,0.067354
0.020000,16.477378,4.703995,12.880000,4.000000,0.000000,0.000000,0.066036
0.020000,16.557213,4.709116,12.960000,4.000000,0.000000,0.000000,0.062186
0.020000,16.637067,4.713953,13.040000,4.000000,0.000000,0.000000,0.058904
0.020000,16.716935,4.718551,13.120000,4.000000,0.000000,0.000000,0.056186
0.020000,16.796814,4.722953,13.200000,4.000000,0.000000,0.000000,0.054031
0.020000,16.876700,4.727206,13.280000,4.000000,0.000000,0.000000,0.052436
0.020000,16.956593,4.731354,13.360000,4.000000,0.000000,0.000000,0.051400
0.020000,17.036488,4.735441,13.440000,4.000000,0.000000,0.000000,0.050922
0.020000,17.116385,4.739513,13.520000,4.000000,0.000000,0.000000,0.051002
0.020000,17.196280,4.743613,13.600000,4.000000,0.000000,0.000000,0.051640
0.020000,17.276171,4.747786,13.680000,4.000000,0.000000,0.000000,0.052836
0.020000,17.356055,4.752078,13.760000,4.000000,0.000000,0.000000,0.054591
0.020000,17.435931,4.756532,13.840000,4.000000,0.000000,0.000000,0.056908
0.020000,17.515795,4.761193,13.920000,4.000000,0.000000,0.000000,0.059787
0.020000,17.595644,4.766107,14.000000,4.000000,0.000000,0.000000,0.063232
0.020000,17.675474,4.771319,14.080000,4.000000,0.000000,0.000000,0.067245
0.020000,17.755281,4.776873,14.160000,4.000000,0.000000,0.000000,0.071830
0.020000,17.835060,4.782817,14.240000,4.000000,0.000000,0.000000,0.076989
0.020000,17.914805,4.789195,14.320000,4.000000,0.000000,0.000000,0.082727
0.020000,17.994448,4.796048,14.399937,3.993699,-0.315064,-15.753182,0.089042
0.020000,18.073781,4.803402,14.479611,3.973699,-1.000000,-34.246818,0.095919
0.020000,18.152663,4.811283,14.558885,3.953699,-1.000000,0.000000,0.103342
0.020000,18.231083,4.819728,14.637759,3.933699,-1.000000,0.000000,0.111307
0.020000,18.309034,4.828772,14.716233,3.913699,-1.000000,0.000000,0.119807
